Новомичуринск;Рязанская обл.;;391160
Октябрьский;Рязанская обл.;;391721
Рыбное;Рязанская обл.;;391110
Ряжск;Рязанская обл.;;391960
Рязань;Рязанская обл.;*;390000
Сапожок;Рязанская обл.;;391940
Сараи;Рязанская обл.;;391870
Сасово;Рязанская обл.;;391430
Скопин;Рязанская обл.;;391800
Спас-Клепики;Рязанская обл.;;391030
Спасск-Рязанский;Рязанская обл.;;391050
Старожилово;Рязанская обл.;;391170
Телебукино;Рязанская обл.;;391333
Ухолово;Рязанская обл.;;391920
Чулково;Рязанская обл.;;391420
Шацк;Рязанская обл.;;391550
Шилово;Рязанская обл.;;391500
Алексеевка ;Самарская обл.;;446401
Алексеевка ;Самарская обл.;;446640
Безенчук;Самарская обл.;;446250
Береза;Самарская обл.;;443901
Богатое;Самарская обл.;;446630
Большая Глушица;Самарская обл.;;446180
Большая Каменка;Самарская обл.;;446382
Большая Черниговка;Самарская обл.;;446290
Борское;Самарская обл.;;446660
Васильевка;Самарская обл.;;445130,446235,446689,446935
Верхняя Подстепновка;Самарская обл.;;443532
Волжский;Самарская обл.;;446394
Воскресенка;Самарская обл.;;443531
Выселки;Самарская обл.;;445148
Дубовый умет;Самарская обл.;;443530
Елховка;Самарская обл.;;446870
Жигулевск;Самарская обл.;;445350,445351,445352,445354,445359
Зеленовка;Самарская обл.;;445149
Исаклы;Самарская обл.;;446570
Камышла;Самарская обл.;;446970
Кинель;Самарская обл.;;446430
Кинель-Черкасcы;Самарская обл.;;446350
Клявлино;Самарская обл.;;446960
Козелки;Самарская обл.;;
Кошки;Самарская обл.;;446800
Красная Глинка;Самарская обл.;;
Красноармейское;Самарская обл.;;446140
Красный Яр;Самарская обл.;;446370
Кряж;Самарская обл.;;
Курумоч;Самарская обл.;;443544.443545
Лопатино;Самарская обл.;;443535
Луначарский;Самарская обл.;;445145
Мирный;Самарская обл.;;446377
Нефтегорск;Самарская обл.;;446600
Нижнее Санчелеево;Самарская обл.;;445134
Николаевка;Самарская обл.;;443536
Новокуйбышевск;Самарская обл.;;446200,446201,446202,446203,446204,446205,446206,446207,446208,446209,446213,446214,446217,446218,446219
Новопавловка;Самарская обл.;;446183
Новосемейкино;Самарская обл.;;446378.446379
Октябрьск;Самарская обл.;;445240
Отрадный;Самарская обл.;;446300
Пестравка;Самарская обл.;;446160
Петра-Дубрава;Самарская обл.;;443546
Подстепки;Самарская обл.;;445143
Похвистнево;Самарская обл.;;446450
Приволжье;Самарская обл.;;445560
Придорожный;Самарская обл.;;443533
Приморский;Самарская обл.;;445142
Просвет;Самарская обл.;;443550
Рассвет;Самарская обл.;;
Русская Борковка;Самарская обл.;;445141
Самара;Самарская обл.;*;443000,443001,443003,443004,443006,443008,443009,443010,443011,443012,443013,443015,443016,443017,443020,443022,443023,443026,443028,443029,443030,443031,443033,443034,443035,443036,443041,443042,443044,443045,443046,443047,443048,443050,443051,443052,443
Сергиевск;Самарская обл.;;446540
Смышляевка;Самарская обл.;;443548
Спиридоновка;Самарская обл.;;443527
Спутник;Самарская обл.;;
Стройкерамика;Самарская обл.;;443528
Сухая Самарка;Самарская обл.;;
Суходол;Самарская обл.;;446552
Сызрань;Самарская обл.;;446000
Ташла;Самарская обл.;;445132
Тимашево;Самарская обл.;;446330
Тимофеевка;Самарская обл.;;445140
Тольятти;Самарская обл.;;445000,445001,445003,445004,445005,445006,445007,445008,445009,445010,445011,445012,445013,445015,445017,445019,445020,445021,445022,445023,445024,445025,445026,445027,445028,445029,445030,445031,445032,445033,445034,445035,445036,445037,445039,445040,445
Узюково;Самарская обл.;;445131
Управленческий;Самарская обл.;;
Усть-Кинельский;Самарская обл.;;446442
Федоровка;Самарская обл.;;445014
Хворостянка;Самарская обл.;;445590
Хрящевка;Самарская обл.;;445146
Чапаево;Самарская обл.;;446388
Чапаевск;Самарская обл.;;446100
Челно-Вершины;Самарская обл.;;446840
Шентала;Самарская обл.;;446910
Шигоны;Самарская обл.;;446720
Яблоневый Овраг;Самарская обл.;;445366
Ягодное;Самарская обл.;;445144
Яицкое;Самарская обл.;;
Александровская;Санкт-Петербург;;196631
Александровская;Санкт-Петербург;;197704
Белоостров;Санкт-Петербург;;197730
Володарский;Санкт-Петербург;;
ГОРЕЛОВО;Санкт-Петербург;;
Зеленогорск;Санкт-Петербург;;197720
Колпино;Санкт-Петербург;;196642,196643,196644,196645,196650,196652,196653,196654,196655,196657,196658
Комарово;Санкт-Петербург;;197733
Красное село;Санкт-Петербург;;
Кронштадт;Санкт-Петербург;;197760
Лахта;Санкт-Петербург;;
Левашово;Санкт-Петербург;;194361
Лисий Нос;Санкт-Петербург;;197755
Ломоносов;Санкт-Петербург;;198411
Металлострой;Санкт-Петербург;;196641
Молодежное;Санкт-Петербург;;197729
Павловск;Санкт-Петербург;;196620.196621
Парголово;Санкт-Петербург;;194362
Песочный;Санкт-Петербург;;197758
Петро-Славянка;Санкт-Петербург;;
Петродворец;Санкт-Петербург;;198504,198510,198511,198514,198516,198517
Понтонный;Санкт-Петербург;;
Пушкин;Санкт-Петербург;;196601,196602,196603,196604,196605,196606,196607,196608,196609
Разлив;Санкт-Петербург;;
Репино;Санкт-Петербург;;197738
Санкт-Петербург;Санкт-Петербург;*;190000,190005,190008,190013,190020,190031,190068,190098,190103,190107,190121,190147,190195,190999,191002,191011,191014,191015,191023,191024,191025,191028,191033,191036,191038,191040,191055,191060,191069,191086,191104,191119,191122,191123,191124,191141,191
Саперный;Санкт-Петербург;;
Серово;Санкт-Петербург;;
Сестрорецк;Санкт-Петербург;;197700
Смолячково;Санкт-Петербург;;
Солнечное;Санкт-Петербург;;197739
Старо-Паново;Санкт-Петербург;;
Стрельна;Санкт-Петербург;;198515
Тарховка;Санкт-Петербург;;
Торики;Санкт-Петербург;;
Тярлево;Санкт-Петербург;;196625
Усть-Ижора;Санкт-Петербург;;
Ушково;Санкт-Петербург;;
Шушары;Санкт-Петербург;;196626
Аркадак;Саратовская обл.;;412210
Аткарск;Саратовская обл.;;412420
Базарный Карабулак;Саратовская обл.;;412601
Балаково;Саратовская обл.;;413840
Балашов;Саратовская обл.;;412300
Вольск;Саратовская обл.;;412900
Генеральское;Саратовская обл.;;413162
Дубки;Саратовская обл.;;410530
Екатериновка;Саратовская обл.;;412120
Елшанка;Саратовская обл.;;413041
Ершов;Саратовская обл.;;413500
Зоринский;Саратовская обл.;;410536
Ивантеевка;Саратовская обл.;;413950
Калининск;Саратовская обл.;;412480
Квасниковка;Саратовская обл.;;413138
Красноармейск;Саратовская обл.;;412800
Красный Кут;Саратовская обл.;;413231
Красный Октябрь;Саратовская обл.;;410502
Красный Текстильщик;Саратовская обл.;;410575
Красный Яр;Саратовская обл.;;412217
Лысые Горы;Саратовская обл.;;412861
Маркс;Саратовская обл.;;413090
Мокроус;Саратовская обл.;;413410
Новоузенск;Саратовская обл.;;413360
Озинки;Саратовская обл.;;413620
Петровск;Саратовская обл.;;412540
Подлесное;Саратовская обл.;;413072
Приволжский;Саратовская обл.;;413102
Пристанное;Саратовская обл.;;410505
Пробуждение;Саратовская обл.;;413151
Пугачев;Саратовская обл.;;413720
Расково;Саратовская обл.;;410506
Ртищево;Саратовская обл.;;412030
Саратов;Саратовская обл.;*;410000
Степное;Саратовская обл.;;413211
Тарханы;Саратовская обл.;;410533
Татищево;Саратовская обл.;;412170
Усть-Курдюм;Саратовская обл.;;410540
Хвалынск;Саратовская обл.;;412780
Чардым;Саратовская обл.;;413046
Шиханы;Саратовская обл.;;412950
Шумейка;Саратовская обл.;;413161
Энгельс;Саратовская обл.;;413100
Айхал;Саха респ. (Якутия);;678190
Алдан;Саха респ. (Якутия);;678900
Амга;Саха респ. (Якутия);;678600
Белая Гора;Саха респ. (Якутия);;678890
Большая Марха;Саха респ. (Якутия);;
Борогонцы;Саха респ. (Якутия);;678350
Вилюйск;Саха респ. (Якутия);;678200
Депутатский;Саха респ. (Якутия);;678540
Жиганск;Саха респ. (Якутия);;678330
Зырянка;Саха респ. (Якутия);;678770
Ленск;Саха респ. (Якутия);;678140
Майя;Саха респ. (Якутия);;678070
Марха;Саха респ. (Якутия);;677901
Марха;Саха респ. (Якутия);;678232
Марха;Саха респ. (Якутия);;678133
Мирный;Саха респ. (Якутия);;678170
Намцы;Саха респ. (Якутия);;678380
Нерюнгри;Саха респ. (Якутия);;678960
Нижний Куранах;Саха респ. (Якутия);;678940
Новый город;Саха респ. (Якутия);;
Олекминск;Саха респ. (Якутия);;678100
Оленек;Саха респ. (Якутия);;678480
Пеледуй;Саха респ. (Якутия);;678158
Покровск;Саха респ. (Якутия);;678000
Сангар;Саха респ. (Якутия);;678300
Светлый;Саха респ. (Якутия);;678196
Серебряный Бор;Саха респ. (Якутия);;678995
Сунтар;Саха респ. (Якутия);;678290
Тикси;Саха респ. (Якутия);;678400
Томмот;Саха респ. (Якутия);;678953
Удачный;Саха респ. (Якутия);;678188
Чернышевский;Саха респ. (Якутия);;678185
Черский;Саха респ. (Якутия);;678830
Чокурдах;Саха респ. (Якутия);;678800
Чульман;Саха респ. (Якутия);;678980
Ытык-Кюель;Саха респ. (Якутия);;678650
Якутск;Саха респ. (Якутия);*;677000
Дачное;Сахалинская обл.;;694015
Корсаков;Сахалинская обл.;;694020
Невельск;Сахалинская обл.;;694740
Ноглики;Сахалинская обл.;;694450
Оха;Сахалинская обл.;;694490
Поронайск;Сахалинская обл.;;694240
Холмск;Сахалинская обл.;;694620
Шахтерск;Сахалинская обл.;;694910
Южно-Курильск;Сахалинская обл.;;694500
Южно-Сахалинск;Сахалинская обл.;*;693000
Алапаевск;Свердловская обл.;;624600
Арамиль;Свердловская обл.;;624000,624002,624003
Артемовский;Свердловская обл.;;623780
Арти;Свердловская обл.;;623340
Асбест;Свердловская обл.;;624260
Ачит;Свердловская обл.;;623230
Белоярский;Свердловская обл.;;624030
Березовский;Свердловская обл.;;623700
Бисерть;Свердловская обл.;;623050
Богданович;Свердловская обл.;;623530
Большой Исток;Свердловская обл.;;624006
Буланаш;Свердловская обл.;;623794
Верх-Нейвинский;Свердловская обл.;;624170
Верхнее Дуброво;Свердловская обл.;;624053
Верхние Серьги;Свердловская обл.;;623070
Верхний Тагил;Свердловская обл.;;624160
Верхняя Пышма;Свердловская обл.;;624090,624091,624092,624093,624096,624097
Верхняя Салда;Свердловская обл.;;624760
Верхняя Синячиха;Свердловская обл.;;624690
Верхняя Тура;Свердловская обл.;;624320
Верхотурье;Свердловская обл.;;624380
Волчанск;Свердловская обл.;;624940
Горноуральский;Свердловская обл.;;622904
Двуреченск;Свердловская обл.;;624013
Дегтярск;Свердловская обл.;;623270
Дружинино;Свердловская обл.;;623060
Екатеринбург;Свердловская обл.;*;620000,620002,620004,620007,620010,620012,620014,620016,620017,620018,620019,620023,620024,620025,620026,620027,620028,620030,620031,620033,620034,620035,620036,620039,620041,620042,620043,620048,620049,620050,620051,620054,620055,620056,620057,620058,620
Елань;Свердловская обл.;;624645
Залесье;Свердловская обл.;;
Заречный;Свердловская обл.;;624250
Ивдель;Свердловская обл.;;624590
Ирбит;Свердловская обл.;;623850
Каменск-Уральский;Свердловская обл.;;623400
Камышлов;Свердловская обл.;;624860
Карпинск;Свердловская обл.;;624930
Качканар;Свердловская обл.;;624350
Кировград;Свердловская обл.;;624140
Кольцово;Свердловская обл.;;620910
Комарово ;Свердловская обл.;;
Компрессорный;Свердловская обл.;;
Краснотурьинск;Свердловская обл.;;624440
Красноуральск;Свердловская обл.;;624330
Красноуфимск;Свердловская обл.;;623300
Кушва;Свердловская обл.;;624300
Лесной;Свердловская обл.;;624200
Малый Исток;Свердловская обл.;;620912
Михайловск;Свердловская обл.;;623080
Монетный;Свердловская обл.;;623720
Невьянск;Свердловская обл.;;624190
Нижние Серги;Свердловская обл.;;623090
Нижний Тагил;Свердловская обл.;;622000
Нижняя Салда;Свердловская обл.;;624740
Нижняя Тура;Свердловская обл.;;624220
Новая Ляля;Свердловская обл.;;624400
Новоуральск;Свердловская обл.;;624130
Первоуральск;Свердловская обл.;;623100
Покровское;Свердловская обл.;;623480
Полевской;Свердловская обл.;;623380
Пышма;Свердловская обл.;;623550
Ревда;Свердловская обл.;;623280
Реж;Свердловская обл.;;623750
Рефтинский;Свердловская обл.;;624285
Рудный;Свердловская обл.;;623835
Свободный;Свердловская обл.;;624790
Североуральск;Свердловская обл.;;624480
Серов;Свердловская обл.;;624980
Среднеуральск;Свердловская обл.;;624070.624071
Старопышминск;Свердловская обл.;;623718
Сухой Лог;Свердловская обл.;;624800
Сысерть;Свердловская обл.;;624020
Тавда;Свердловская обл.;;623950
Талица;Свердловская обл.;;623640
Троицкий;Свердловская обл.;;623620
Тугулым;Свердловская обл.;;623650
Туринск;Свердловская обл.;;623900
Химмаш;Свердловская обл.;;
Цементный;Свердловская обл.;;624173
Черноисточинск;Свердловская обл.;;622940
Шаля;Свердловская обл.;;623030
Широкая Речка;Свердловская обл.;;620905
Шувакиш;Свердловская обл.;;620908
Алагир;Северная Осетия респ.;;363240
Ардон;Северная Осетия респ.;;363330
Беслан;Северная Осетия респ.;;363020
Верхний Ларс;Северная Осетия респ.;;362902
Владикавказ;Северная Осетия респ.;*;362000
Гизель;Северная Осетия респ.;;363125
Дигора;Северная Осетия респ.;;363410
Заводской;Северная Осетия респ.;;362910
Моздок;Северная Осетия респ.;;363750
Октябрьское;Северная Осетия респ.;;363130
Чикола;Северная Осетия респ.;;363500
Эльхотово;Северная Осетия респ.;;363600
Верхнеднепровский;Смоленская обл.;;215750
Вязьма;Смоленская обл.;;215110
Гагарин;Смоленская обл.;;215010
Десногорск;Смоленская обл.;;216400
Дорогобуж;Смоленская обл.;;215710
Кардымово;Смоленская обл.;;215850
Печерск;Смоленская обл.;;214530
Починок;Смоленская обл.;;216450
Рославль;Смоленская обл.;;216500
Рудня;Смоленская обл.;;216790
Сафоново;Смоленская обл.;;215500,215502,215503,215505,215506
Смоленск;Смоленская обл.;*;214000
Сычевка;Смоленская обл.;;215280
Ярцево;Смоленская обл.;;215800,215801,215805,215806
Александровское;Ставропольский край;;356300
Анджиевский;Ставропольский край;;357217
Безопасное;Ставропольский край;;356190
Благодарный;Ставропольский край;;356420
Буденновск;Ставропольский край;;356800
Винсады;Ставропольский край;;357361
Георгиевск;Ставропольский край;;357820
Георгиевская;Ставропольский край;;357801
Горячеводский;Ставропольский край;;
Грачевка;Ставропольский край;;356250
Демино;Ставропольский край;;356235
Дивное;Ставропольский край;;356720
Донское;Ставропольский край;;356170
Ессентуки;Ставропольский край;;357600
Ессентукская;Ставропольский край;;357350
Железноводск;Ставропольский край;;357400
Зеленокумск;Ставропольский край;;357910
Зольская;Ставропольский край;;357324
Ивановское;Ставропольский край;;357020
Изобильный;Ставропольский край;;356140
Иноземцево;Ставропольский край;;357432
Ипатово;Ставропольский край;;356630
Канглы;Ставропольский край;;357220
Кисловодск;Ставропольский край;;357700
Кочубеевское;Ставропольский край;;357000
Красногвардейское;Ставропольский край;;356030
Курсавка;Ставропольский край;;357070
Курская;Ставропольский край;;357850
Левокумское;Ставропольский край;;357960
Лермонтов;Ставропольский край;;357340
Летняя Ставка;Ставропольский край;;356540
Минеральные Воды;Ставропольский край;;357200
Михайловск;Ставропольский край;;356240
Невинномысск;Ставропольский край;;357100
Нежинский;Ставропольский край;;357375
Незлобная;Ставропольский край;;357807
Нефтекумск;Ставропольский край;;356880
Новая Деревня;Ставропольский край;;357022
Новоалександровск;Ставропольский край;;356000
Новопавловск;Ставропольский край;;357300
Новоселицкое;Ставропольский край;;356350
Новотерский;Ставропольский край;;357242
Новотроицкая;Ставропольский край;;356100
Обильное;Ставропольский край;;357812
Первомайский;Ставропольский край;;357226
Подкумок;Ставропольский край;;357371
Пятигорск;Ставропольский край;;357500
Рыздвяный;Ставропольский край;;356110
Светлоград;Ставропольский край;;356530
Солнечнодольск;Ставропольский край;;356126
Солуно-Дмитриевское;Ставропольский край;;357082
Ставрополь;Ставропольский край;*;355000
Старомарьевка;Ставропольский край;;356261
Тарский;Ставропольский край;;357871
Татарка;Ставропольский край;;356230
Бокино;Тамбовская обл.;;392523
Жердевка;Тамбовская обл.;;393670
Знаменка;Тамбовская обл.;;393401
Кирсанов;Тамбовская обл.;;393360
Комсомолец;Тамбовская обл.;;392543
Котовск;Тамбовская обл.;;393190
Мичуринск;Тамбовская обл.;;393760
Моршанск;Тамбовская обл.;;393950
Первомайский;Тамбовская обл.;;393700
Рассказово;Тамбовская обл.;;393250
Ржакса;Тамбовская обл.;;393520
Строитель;Тамбовская обл.;;392526
Тамбов;Тамбовская обл.;*;392000
Уварово;Тамбовская обл.;;393460
Агрыз;Татарстан респ.;;422230
Азнакаево;Татарстан респ.;;423330
Аксубаево;Татарстан респ.;;423060
Актаныш;Татарстан респ.;;423740
Алексеевка;Татарстан респ.;;423938
Алексеевское;Татарстан респ.;;422901
Алькеево;Татарстан респ.;;423309
Альметьевск;Татарстан респ.;;423450
Апастово;Татарстан респ.;;422350
Аракчино Новое;Татарстан респ.;;
Аракчино Старое;Татарстан респ.;;
Арск;Татарстан респ.;;422000
Атня;Татарстан респ.;;422247
Бавлы;Татарстан респ.;;423930
Базарные Матаки;Татарстан респ.;;422870
Балтаси;Татарстан респ.;;422250
Богатые Сабы;Татарстан респ.;;422060
Болгар;Татарстан респ.;;422864
Большая Атня;Татарстан респ.;;422750
Большие Кайбицы;Татарстан респ.;;422330
Бугульма;Татарстан респ.;;423230
Буинск;Татарстан респ.;;422430
Васильево;Татарстан респ.;;422530
Васильево;Татарстан респ.;;422161
Верхний Услон;Татарстан респ.;;422570
Волжск;Татарстан респ.;;425000
Восточный;Татарстан респ.;;
Высокая Гора;Татарстан респ.;;422700
Дербышки;Татарстан респ.;;
Джалиль;Татарстан респ.;;423368
Елабуга;Татарстан респ.;;423600
Заинск;Татарстан респ.;;423520
Залесный;Татарстан респ.;;
Зеленодольск;Татарстан респ.;;422540
Кадышево;Татарстан респ.;;
Казань;Татарстан респ.;*;420000,420004,420005,420006,420008,420011,420012,420013,420014,420015,420017,420021,420025,420029,420030,420032,420033,420034,420036,420037,420039,420043,420044,420047,420049,420051,420053,420054,420055,420056,420057,420059,420060,420061,420064,420066,420
Кайбицы;Татарстан респ.;;422418
Камские Поляны;Татарстан респ.;;423564
Камское Устье;Татарстан респ.;;422820
Киндери;Татарстан респ.;;
Кирби;Татарстан респ.;;422622
Кукмор;Татарстан респ.;;422110
Лаишево;Татарстан респ.;;422610
Лениногорск;Татарстан респ.;;423250
Макаровка;Татарстан респ.;;422602
Макаровка;Татарстан респ.;;423587
Малые Кабаны;Татарстан респ.;;422623
Мамадыш;Татарстан респ.;;422190
Менделеевск;Татарстан респ.;;423650
Мензелинск;Татарстан респ.;;423700
Мирный;Татарстан респ.;;
Муслюмово;Татарстан респ.;;423970
Набережные Челны;Татарстан респ.;;423800
Нижнекамск;Татарстан респ.;;423570
Нижняя Мактама;Татарстан респ.;;423440
Новошешминск;Татарстан респ.;;423190
Нурлат;Татарстан респ.;;423040
Осиново;Татарстан респ.;;422527
Пестрецы;Татарстан респ.;;422770
Рыбная Слобода;Татарстан респ.;;422650
Салмачи;Татарстан респ.;;
Сарманово;Татарстан респ.;;423350
Старое Дрожжаное;Татарстан респ.;;422470
Сухая Река;Татарстан респ.;;422185
Тетюши;Татарстан респ.;;422370
Тюлячи;Татарстан респ.;;422080
Уруссу;Татарстан респ.;;423950
Усады;Татарстан респ.;;422710
Черемшан;Татарстан респ.;;423100
Чистополь;Татарстан респ.;;422980
Чувашское Дрожжаное;Татарстан респ.;;422485
Юдино;Татарстан респ.;;
Андреаполь;Тверская обл.;;172800
Аньково;Тверская обл.;;171898
Батино;Тверская обл.;;170015
Бежецк;Тверская обл.;;171980
Белый;Тверская обл.;;172530
Бобровка;Тверская обл.;;172410
Бологое;Тверская обл.;;171070
Вышний Волочек;Тверская обл.;;171150
Завидово;Тверская обл.;;171275
Заволжский;Тверская обл.;;170508
Западная Двина;Тверская обл.;;172610
Змеёво;Тверская обл.;;170007
Зубцов;Тверская обл.;;172330
Калязин;Тверская обл.;;171570
Кашин;Тверская обл.;;171640
Квакшино;Тверская обл.;;170555
Кесова Гора;Тверская обл.;;171470
Кимры;Тверская обл.;;171500
Конаково;Тверская обл.;;171250
Красный Холм;Тверская обл.;;171660
Кувшиново;Тверская обл.;;172110
Лихославль;Тверская обл.;;171210
Максатиха;Тверская обл.;;171900
Мокшино;Тверская обл.;;171266
Монино;Тверская обл.;;171621
Нелидово;Тверская обл.;;172520
Нерль;Тверская обл.;;171551
Новозавидовский;Тверская обл.;;171272
Оленино;Тверская обл.;;172400
Осташков;Тверская обл.;;172730
Плоскошь;Тверская обл.;;172870
Редкино;Тверская обл.;;171260
Ржев;Тверская обл.;;172380
Садыково;Тверская обл.;;170540
Селижарово;Тверская обл.;;172200
Спирово;Тверская обл.;;171171
Старица;Тверская обл.;;171360
Тверь;Тверская обл.;*;170000
Торжок;Тверская обл.;;172000
Торопец;Тверская обл.;;172840
Удомля;Тверская обл.;;171840
Черногубово;Тверская обл.;;170515
Академгородок;Томская обл.;;
Александровское;Томская обл.;;636760
Асино;Томская обл.;;636840
Бакчар;Томская обл.;;636200
Белый Яр;Томская обл.;;636500
Богашево;Томская обл.;;634570
Зональный;Томская обл.;;
Зоркальцево;Томская обл.;;634515
Зырянское;Томская обл.;;636850
Каргасок;Томская обл.;;636700
Каштак;Томская обл.;;
Кедровый;Томская обл.;;636615
Кожевниково;Томская обл.;;636160
Колпашево;Томская обл.;;636460
Копылово;Томская обл.;;634537
Кривошеино;Томская обл.;;636300
Кузовлево;Томская обл.;;
ЛПК 2-ой поселок;Томская обл.;;
Мельниково;Томская обл.;;636130
Молчаново;Томская обл.;;636330
Парабель;Томская обл.;;636600
Первомайское;Томская обл.;;636830
Подгорное;Томская обл.;;636400
Предтеченск;Томская обл.;;634507
Светлый;Томская обл.;;634506
Северск;Томская обл.;;636000,636013,636017,636018,636019,636035,636036,636037,636039,636071,636079
Синий Утес;Томская обл.;;
Сосновый Бор;Томская обл.;;
Стрежевой;Томская обл.;;636780
Тегульдет;Томская обл.;;636900
Тимирязево;Томская обл.;;634510
Томск;Томская обл.;*;634000,634003,634006,634009,634011,634012,634014,634015,634016,634021,634024,634026,634027,634028,634029,634031,634033,634034,634040,634041,634045,634049,634050,634051,634055,634057,634058,634059,634061,634062,634063,634067,634069,634961
Томскнефтехим р-н;Томская обл.;;
Алексин;Тульская обл.;;301360
Арсеньево;Тульская обл.;;301510
Архангельское;Тульская обл.;;301990
Белев;Тульская обл.;;301530
Богородицк;Тульская обл.;;301830
Венев;Тульская обл.;;301320
Волово;Тульская обл.;;301570
Гвардейский;Тульская обл.;;301272
Донской;Тульская обл.;;301760
Дубна;Тульская обл.;;301160
Ефремов;Тульская обл.;;301840
Заокский;Тульская обл.;;301000
Кимовск;Тульская обл.;;301720
Киреевск;Тульская обл.;;301262
Косая Гора;Тульская обл.;;300903
Куркино;Тульская обл.;;301940
Ленинский;Тульская обл.;;301110
Менделеевский;Тульская обл.;;300904
Новомосковск;Тульская обл.;;301650
Одоев;Тульская обл.;;
Первомайский;Тульская обл.;;301212
Плавск;Тульская обл.;;301470
Северо-Задонск;Тульская обл.;;301790
Скуратовский;Тульская обл.;;301070
Суворов;Тульская обл.;;301430
Теплое;Тульская обл.;;301900
Тула;Тульская обл.;*;300000,300001,300002,300004,300005,300007,300008,300010,300012,300013,300016,300017,300020,300021,300022,300024,300025,300026,300027,300028,300029,300031,300034,300035,300036,300039,300040,300041,300044,300045,300053,300057,300058,300061,300062,300063,300
Узловая;Тульская обл.;;301600
Чернь;Тульская обл.;;301087
Щекино;Тульская обл.;;301240
Ясногорск;Тульская обл.;;301030
Ак-Довурак;Тыва респ.;;668045
Каа-Хем;Тыва респ.;;667901
Кызыл;Тыва респ.;;667001
Кызыл-Мажалык;Тыва респ.;;668040
Мугур-Аксы;Тыва респ.;;668020
Сарыг-Сеп;Тыва респ.;;668400
Тоора-Хем;Тыва респ.;;668530
Туран;Тыва респ.;;668510
Тээли;Тыва респ.;;668010
Хандагайты;Тыва респ.;;668130
Чадан;Тыва респ.;;668110
Шагонар;Тыва респ.;;668210
Эрзин;Тыва респ.;;668380
Антипино;Тюменская обл.;;626049
Антипино;Тюменская обл.;;625047
Армизонское;Тюменская обл.;;627220
Березняки;Тюменская обл.;;
Богандинский;Тюменская обл.;;625520
Боровский;Тюменская обл.;;625504
Верхний Бор;Тюменская обл.;;
Винзили;Тюменская обл.;;625530
Ембаево;Тюменская обл.;;625511
Заводоуковск;Тюменская обл.;;627140
Исетское;Тюменская обл.;;626380
Ишим;Тюменская обл.;;627750
Казарово;Тюменская обл.;;
Каскара;Тюменская обл.;;625512
Княжево;Тюменская обл.;;625506
Комарово;Тюменская обл.;;
Кулига;Тюменская обл.;;
Луговое;Тюменская обл.;;625507
Лыткина ;Тюменская обл.;;626136
Мальково;Тюменская обл.;;625517
Матмасы;Тюменская обл.;;626060
Метелево;Тюменская обл.;;625056
Мичурино;Тюменская обл.;;
Московский;Тюменская обл.;;
Нижняя Тавда;Тюменская обл.;;626020
Новотарманский;Тюменская обл.;;625509
Ожогино;Тюменская обл.;;627712
Омутинское;Тюменская обл.;;627070
Патрушево;Тюменская обл.;;
Плеханово;Тюменская обл.;;626076
Рощино;Тюменская обл.;;
Тобольск;Тюменская обл.;;626150
Туртас;Тюменская обл.;;
Тюмень;Тюменская обл.;*;625000,625001,625002,625003,625004,625005,625006,625007,625008,625009,625010,625013,625014,625015,625016,625017,625018,625019,625022,625023,625025,625026,625027,625028,625029,625030,625031,625032,625033,625034,625035,625036,625037,625038,625039,625041,625
Упорово;Тюменская обл.;;627180
Утяшево;Тюменская обл.;;625061
Червишево;Тюменская обл.;;
Ялуторовск;Тюменская обл.;;627010
Ярково;Тюменская обл.;;626050
Алнаши;Удмуртия респ.;;427880
Балезино;Удмуртия респ.;;427550
Воткинск;Удмуртия респ.;;427430
Глазов;Удмуртия респ.;;427620
Завьялово;Удмуртия респ.;;427000
Игра;Удмуртия респ.;;427145
Ижевск;Удмуртия респ.;*;426000
Камбарка;Удмуртия респ.;;427950
Каракулино;Удмуртия респ.;;427920
Малая Пурга;Удмуртия респ.;;427820
Можга;Удмуртия респ.;;427790
Сарапул;Удмуртия респ.;;427960
Сигаево;Удмуртия респ.;;427990
Ува;Удмуртия респ.;;427260
Шаркан;Удмуртия респ.;;427070
Якшур-Бодья;Удмуртия респ.;;427100
Яр;Удмуртия респ.;;427500
Базарный Сызган;Ульяновская обл.;;433700
Барыш;Ульяновская обл.;;433720
Большое Нагаткино;Ульяновская обл.;;433610
Вешкайма;Ульяновская обл.;;433101
Димитровград;Ульяновская обл.;;433501,433502,433503,433504,433507,433508,433509,433511,433513,433514,433516,433535
Енганаево;Ульяновская обл.;;433411
Инза;Ульяновская обл.;;433030
Ишеевка;Ульяновская обл.;;433310
Карсун;Ульяновская обл.;;433210
Кузоватово;Ульяновская обл.;;433766
Майна;Ульяновская обл.;;433130
Николаевка ;Ульяновская обл.;;433810
Новоспасское;Ульяновская обл.;;433871
Новоульяновск;Ульяновская обл.;;433300
Павловка ;Ульяновская обл.;;433970
Радищево;Ульяновская обл.;;433910
Сенгилей;Ульяновская обл.;;433380
Старая Кулатка;Ульяновская обл.;;433940
Старая Майна;Ульяновская обл.;;433460
Тереньга;Ульяновская обл.;;433360
Ульяновск;Ульяновская обл.;*;432000
Чердаклы;Ульяновская обл.;;433400
Амурск;Хабаровский край;;682644
Аян;Хабаровский край;;682570
Березовка;Хабаровский край;;
Богородское;Хабаровский край;;682400
Бяуде;Хабаровский край;;682843
Ванино;Хабаровский край;;682860
Вяземский;Хабаровский край;;682950
